2,286,91,2,1,10,8,3,1,0,0,1,0,78,0,+
0,269,32,2,1,11,8,3,0,0,0,1,0,91,0,-
2,62,17,3,3,14,8,1,1,1,1,1,0,165,39,+
2,71,47,3,3,13,8,66,1,1,6,0,0,23,0,+
1,159,84,2,1,3,4,16,1,1,9,1,0,63,0,+
2,69,4,3,3,9,8,3,0,0,0,0,0,67,43,-
2,82,28,2,1,7,4,2,0,0,0,1,0,75,5,-
2,214,118,2,1,10,4,77,1,1,12,1,0,27,0,+
2,139,39,2,1,2,4,6,0,1,2,1,0,129,51,-
2,64,27,2,1,2,4,50,0,0,0,1,0,39,0,+
2,21,5,2,1,11,6,5,0,0,0,0,0,67,31,+
2,75,20,3,3,1,8,3,1,0,0,0,0,62,1,-
2,231,113,2,1,3,4,114,1,1,14,1,0,128,0,+
2,12,78,2,1,7,8,8,0,0,0,1,0,44,2,-
1,202,30,2,1,1,8,19,1,1,4,0,0,0,174,+
2,179,32,2,1,14,8,19,1,1,7,1,0,109,206,+
1,198,84,2,1,6,3,0,0,1,6,0,0,0,76,-
2,260,60,2,1,7,1,19,1,0,0,0,0,157,0,-
0,179,60,3,3,3,8,72,0,0,0,1,0,67,62,-
2,187,65,2,1,2,8,25,0,0,0,0,0,144,16,-
2,48,106,2,1,11,8,9,1,1,1,0,0,52,0,-
1,34,19,3,3,1,8,15,1,0,0,1,0,52,0,-
1,46,159,3,3,14,4,0,0,0,0,1,0,50,27,-
1,306,195,2,1,2,8,92,1,1,14,0,0,0,187,+
2,188,69,2,1,7,1,57,0,0,0,1,0,82,76,-
2,71,66,3,3,2,4,59,1,0,0,0,0,0,0,+
1,50,135,2,1,2,8,4,0,0,0,0,0,0,101,-
2,9,88,2,1,7,4,10,0,0,0,1,0,37,0,-
2,253,102,2,1,11,4,119,1,0,0,1,0,26,0,+
2,85,29,2,1,10,8,2,0,1,4,0,0,88,178,-
2,77,165,2,1,14,4,12,1,1,1,0,0,31,0,+
2,56,25,3,3,12,6,19,0,0,0,1,0,42,2,-
1,22,12,1,2,3,3,114,0,0,0,1,2,100,0,+
1,325,150,2,1,11,8,75,1,1,14,0,0,0,175,+
2,80,32,2,1,2,8,13,0,0,0,1,2,96,0,-
2,55,159,2,1,2,8,64,1,0,0,1,0,0,0,+
2,337,205,2,1,14,4,128,1,1,9,1,0,0,149,+
2,336,17,2,1,2,8,15,1,1,3,1,0,62,0,-
1,30,126,2,1,11,8,61,1,1,5,0,0,170,235,+
2,102,59,3,3,1,8,75,1,0,0,0,0,65,0,-
2,58,26,3,3,3,8,17,0,0,0,0,0,52,0,-
2,222,23,2,1,2,8,9,0,1,2,0,0,78,114,-
2,31,13,3,3,2,8,4,0,1,1,0,0,67,1,-
2,35,143,2,1,11,8,25,1,0,0,1,0,17,108,+
2,103,25,2,1,2,1,6,1,0,0,0,0,111,23,+
2,205,14,3,3,13,8,7,0,0,0,1,0,102,2,-
1,59,168,3,3,8,5,0,1,1,11,1,0,0,0,+
2,244,41,2,1,4,8,4,0,0,0,0,0,56,0,-
1,71,122,2,1,2,8,4,0,0,0,0,0,52,0,-
2,8,28,2,1,10,8,2,1,0,0,0,2,67,0,-
2,279,65,2,1,10,1,57,1,1,12,1,0,131,194,+
1,280,131,2,1,2,8,105,1,1,6,1,0,0,163,+
2,71,25,2,1,7,8,38,0,1,1,1,0,129,9,-
2,18,93,2,1,2,8,6,0,0,0,0,2,23,0,-
2,52,89,3,3,7,4,1,0,0,0,0,0,44,49,-
2,232,50,3,3,10,8,4,0,0,0,0,2,129,0,-
1,3,19,2,1,2,4,36,1,1,2,0,0,31,0,+
2,179,76,3,3,14,8,68,1,1,3,1,0,122,0,+
2,113,91,2,1,3,8,78,1,1,1,1,0,37,0,+
2,211,92,3,3,9,8,6,1,1,10,1,0,105,0,+
2,158,74,2,1,2,8,57,0,1,2,1,0,52,32,-
2,176,65,2,1,1,8,42,0,1,2,1,0,163,0,-
2,71,5,2,1,2,5,51,0,0,0,1,2,0,0,+
2,277,118,2,1,2,8,25,0,0,0,1,0,0,81,-
1,274,184,2,1,7,1,88,1,1,9,1,0,0,0,+
2,113,51,3,3,2,8,25,1,1,5,1,0,52,217,+
2,234,190,2,1,13,8,110,1,1,6,1,0,19,0,+
2,43,140,2,1,2,8,40,1,1,3,1,0,10,26,+
2,349,159,2,1,14,8,98,1,0,0,0,0,0,0,+
1,133,84,2,1,2,8,6,0,1,1,1,0,10,66,-
2,114,36,2,1,14,4,30,1,0,0,0,0,0,215,+
2,304,45,2,1,4,8,73,0,0,0,1,0,0,100,-
2,53,0,2,1,2,8,13,0,0,0,1,2,0,0,-
2,195,86,2,1,4,1,118,1,0,0,1,0,170,0,-
2,39,150,3,3,9,4,22,1,0,0,1,0,44,0,-
2,192,0,0,0,0,0,0,0,0,0,0,1,170,0,-
2,172,58,3,3,9,3,0,0,0,0,0,0,37,0,-
2,74,76,3,3,2,8,4,0,0,0,0,0,52,151,-
2,204,66,2,1,6,3,0,0,0,0,0,0,0,149,-
2,57,168,2,1,7,8,13,1,0,0,1,0,31,42,-
2,296,19,2,1,6,3,0,0,0,0,0,0,47,0,-
2,233,91,2,1,2,1,98,1,1,16,0,0,36,159,+
2,53,9,3,3,2,4,6,0,0,0,0,0,96,77,-
2,44,149,2,1,5,2,0,1,0,0,0,0,0,0,+
1,28,150,2,1,4,8,10,0,0,0,0,0,23,33,-
2,165,65,2,1,1,8,103,1,0,0,1,0,155,0,-
2,212,4,3,3,2,8,36,0,0,0,1,0,82,54,+
1,74,169,2,1,3,8,1,1,0,0,0,0,23,168,+
2,91,17,2,1,10,8,25,0,0,0,1,0,37,1,-
1,317,197,2,1,8,3,0,1,1,15,0,0,0,86,+
2,349,12,2,1,4,8,23,1,0,0,1,2,166,0,-
2,72,168,2,1,7,8,10,0,0,0,0,0,0,0,-
2,129,104,2,1,14,8,83,1,1,2,0,0,134,7,+
2,283,81,2,1,1,8,72,1,0,0,0,2,80,0,+
2,163,27,2,1,14,8,32,1,1,8,1,0,101,202,+
2,79,45,2,1,2,4,34,1,0,0,0,0,135,76,+
2,108,179,3,3,9,4,30,0,0,0,1,0,0,17,-
2,150,16,2,1,4,4,2,0,0,0,1,2,86,0,-
1,276,25,2,1,11,4,62,1,1,1,0,0,108,144,+
1,19,163,2,1,14,4,25,1,1,11,0,0,0,199,+
2,64,62,2,1,9,8,19,0,0,0,0,0,62,0,-
1,37,5,2,1,11,8,1,0,0,0,1,0,122,0,-
2,349,20,2,1,9,8,6,0,0,0,0,0,122,180,-
1,34,107,2,1,7,4,7,0,0,0,0,0,23,113,-
1,26,140,2,1,11,8,29,1,1,4,0,0,17,117,+
2,84,19,3,3,3,4,3,0,0,0,0,0,84,1,-
2,1,122,2,1,5,8,25,0,0,0,0,0,159,0,-
1,154,174,2,1,2,8,46,1,1,1,0,0,75,19,+
2,173,138,3,3,13,4,89,1,0,0,1,0,50,0,+
1,131,81,2,1,13,8,22,1,0,0,0,2,96,0,+
2,119,49,2,1,3,4,86,1,1,9,0,0,128,141,+
2,214,67,2,1,3,8,4,0,0,0,1,0,0,115,-
1,223,101,2,1,3,8,121,1,0,0,1,0,167,0,-
1,48,53,2,1,11,8,48,1,1,5,0,0,75,193,+
1,75,172,2,1,14,4,13,1,1,2,1,0,100,118,+
